marker,consensus,X1,X2,X3,X4,X5,X6,LG
scaffold_4805_2602,76.35,NA,73.9,83.67,74.52,NA,NA,10
scaffold_42870_1968,76.35,NA,73.9,91.43,NA,70.92,NA,10
scaffold_42870_1990,76.35,NA,73.9,91.43,NA,70.92,NA,10
vm38401,77.28,78.94,NA,NA,76.31,NA,75.1,10
scaffold_817_7015,77.28,NA,NA,NA,74.52,NA,75.1,10
scaffold_16512_2272,77.28,NA,NA,NA,74.52,NA,75.1,10
SCF201915,79.07,NA,NA,91.43,76.31,70.92,75.1,10
vm12486,79.07,NA,NA,NA,76.31,NA,NA,10
ct145170,79.75,NA,NA,91.43,76.31,NA,NA,10
KAN-11049_221,79.75,NA,NA,91.43,76.31,NA,NA,10
scaffold_56243_890,79.76,93.54,77.31,NA,NA,NA,NA,10
scaffold_65155_1387,79.76,93.54,77.31,91.43,NA,70.92,NA,10
scaffold_5986_5422,79.76,NA,77.31,91.43,NA,70.92,NA,10
scaffold_4125_5728,79.76,NA,77.31,NA,NA,NA,NA,10
scaffold_8818_7201,79.76,NA,77.31,91.43,NA,70.92,NA,10
scaffold_65155_1342,84.11,NA,NA,91.43,NA,NA,NA,10
scaffold_65155_1351,84.11,NA,NA,91.43,NA,NA,NA,10
SCF84804,0,NA,NA,0,NA,NA,NA,11
scaffold_8763_1017,1.19,NA,0,0,NA,NA,NA,11
scaffold_30694_2885,1.19,NA,0,NA,NA,NA,NA,11
scaffold_7439_3017,1.19,NA,0,0,NA,0,NA,11
scaffold_7439_5596,1.19,NA,0,0,NA,NA,NA,11
scaffold_7439_5646,1.19,NA,0,0,NA,NA,NA,11
scaffold_16045_1843,1.19,NA,0,1.19,NA,0,NA,11
SCF72209,1.19,0,0,1.19,0,0,0,11
scaffold_4468_1909,1.19,0,NA,NA,NA,NA,0,11
scaffold_16045_1970,1.19,0,0,1.19,NA,0,NA,11
scaffold_22330_2634,1.19,0,NA,NA,0,NA,NA,11
scaffold_22330_2675,1.19,0,NA,NA,0,NA,NA,11
scaffold_37645_1131,1.19,0,NA,NA,NA,NA,0,11
scaffold_37547_1024,1.19,NA,0,2.38,0,NA,NA,11
scaffold_28756_2258,1.19,NA,0,1.19,0,0,NA,11
scaffold_52287_1260,1.19,NA,0,1.19,0,NA,NA,11
SCF181909,1.19,NA,NA,0,0,NA,NA,11
scaffold_23492_1032,1.19,NA,NA,0,0,NA,NA,11
scaffold_22057_3295,1.19,NA,NA,0,NA,0,0,11
scaffold_6757_3647,1.19,NA,NA,0,0,NA,NA,11
SCF95767,1.19,NA,NA,0.6,0,NA,NA,11
SCF110507,1.19,NA,NA,0.6,0,0,0,11
scaffold_30694_2957,1.19,0,NA,NA,NA,NA,NA,11
scaffold_31700_3277,1.19,0,NA,NA,NA,NA,NA,11
scf108b,2.38,NA,NA,2.38,0,NA,NA,11
scaffold_42434_379,2.9,1.71,NA,NA,NA,NA,NA,11
scaffold_4391_9181,4.39,NA,NA,NA,0,NA,NA,11
scaffold_11249_5799,4.39,NA,NA,NA,0,NA,NA,11
scaffold_4927_3047,4.39,NA,NA,NA,0,NA,NA,11
scaffold_4927_3070,4.39,NA,NA,NA,0,NA,NA,11
scaffold_6167_4958,4.39,NA,NA,NA,0,NA,NA,11
1trimcontig176042,4.39,NA,NA,NA,0,NA,NA,11
scaffold_11249_5591,4.39,NA,NA,NA,0,NA,NA,11
scaffold_22846_3258,4.39,NA,NA,NA,0,NA,NA,11
scaffold_31556_1150,4.6,3.41,NA,NA,NA,NA,NA,11
scaffold_149826_175,4.6,3.41,3.41,7.16,NA,0,NA,11
scaffold_59303_107,4.6,3.41,NA,NA,NA,NA,NA,11
scaffold_31556_1282,4.6,3.41,NA,NA,NA,NA,NA,11
scaffold_3933_67,4.6,3.41,NA,NA,NA,NA,NA,11
scaffold_59303_103,4.6,3.41,NA,NA,NA,NA,NA,11
scaffold_138284_80,5.09,NA,NA,7.16,NA,0,0,11
scaffold_26492_495,5.09,NA,NA,7.16,NA,0,NA,11
scaffold_36271_2955,5.09,NA,NA,NA,NA,0,0,11
scaffold_44613_2857,5.09,NA,NA,NA,NA,NA,0,11
scaffold_11415_3795,5.09,NA,NA,NA,NA,NA,0,11
scaffold_49243_723,5.99,NA,NA,NA,4.77,NA,NA,11
scaffold_138284_173,6.03,NA,4.84,7.16,NA,0,4.49,11
scaffold_138284_165,6.03,NA,4.84,7.16,NA,0,4.49,11
scaffold_138284_184,6.03,NA,4.84,7.16,NA,0,4.49,11
scaffold_9915_5880,6.59,5.4,NA,NA,NA,NA,NA,11
scaffold_19277_1566,6.59,5.4,NA,NA,NA,NA,NA,11
scaffold_155_11484,6.59,5.4,NA,NA,5.37,NA,NA,11
scaffold_27949_1363,6.87,5.68,7.11,8.94,4.77,1.49,4.49,11
scaffold_75222_296,6.87,5.68,7.11,11.33,5.37,NA,NA,11
scaffold_26492_411,6.87,NA,7.11,7.16,NA,0,NA,11
scaffold_155_4200,6.87,NA,7.11,11.33,NA,0,NA,11
scaffold_33050_3168,6.87,NA,7.11,7.16,NA,0,NA,11
vm05418,6.87,NA,NA,7.16,NA,NA,NA,11
scaffold_122563_322,7.16,5.97,NA,NA,NA,NA,NA,11
scaffold_2033_8836,7.47,NA,7.11,11.33,5.37,1.49,NA,11
SCF41361,8.3,NA,7.11,11.33,NA,1.49,5.98,11
scaffold_49144_617,8.36,NA,NA,NA,NA,1.49,5.98,11
scaffold_49144_715,8.36,NA,NA,NA,NA,1.49,5.98,11
scaffold_49144_620,8.36,NA,NA,NA,NA,1.49,5.98,11
scaffold_17462_4134,8.66,NA,NA,NA,6.56,NA,NA,11
scaffold_125_21038,9.57,5.97,NA,NA,8.35,NA,5.98,11
scaffold_125_21064,9.57,5.97,NA,NA,8.35,NA,5.98,11
scaffold_125_21075,9.57,5.97,NA,NA,8.35,NA,5.98,11
scaffold_125_21110,9.57,5.97,NA,NA,8.35,NA,5.98,11
scaffold_12068_4942,11.07,NA,8.25,16.7,NA,10.55,5.98,11
scaffold_12068_4841,11.07,NA,8.25,16.7,NA,10.55,5.98,11
scaffold_12068_4954,11.07,NA,8.25,16.7,NA,10.55,5.98,11
scaffold_8030_1187,11.07,NA,8.25,16.7,NA,10.55,NA,11
SCF122746,11.07,NA,NA,16.7,8.35,NA,NA,11
scaffold_15961_5812,11.07,NA,NA,NA,NA,NA,5.98,11
scaffold_122563_193,11.07,NA,NA,NA,NA,NA,5.98,11
scaffold_13880_3304,11.07,NA,NA,NA,NA,NA,5.98,11
scaffold_42400_501,11.07,NA,NA,NA,NA,NA,5.98,11
scaffold_44792_2373,11.07,NA,NA,NA,NA,NA,5.98,11
scaffold_35099_251,11.74,NA,NA,NA,NA,10.55,NA,11
scaffold_57381_849,12.76,14.57,NA,NA,NA,NA,NA,11
scaffold_57381_722,14.05,14.57,NA,NA,NA,NA,5.98,11
307018_K70,14.05,NA,NA,18.49,12.52,13.53,5.98,11
scaffold_13093_5426,14.05,NA,NA,NA,NA,13.53,5.98,11
scaffold_57381_750,14.62,14.57,NA,NA,12.52,NA,5.98,11
scaffold_25170_2241,14.62,NA,NA,NA,12.52,NA,NA,11
scaffold_7574_4547,14.62,NA,NA,NA,12.52,NA,NA,11
scaffold_85013_1295,14.62,NA,NA,NA,12.52,NA,NA,11
SCF81909,14.62,NA,NA,NA,12.52,NA,NA,11
scaffold_49167_836,14.62,NA,NA,NA,12.52,NA,5.98,11
scaffold_7574_4556,14.62,NA,NA,NA,12.52,NA,NA,11
scaffold_7574_4588,14.62,NA,NA,NA,12.52,NA,NA,11
scaffold_8030_1139,14.62,NA,NA,NA,12.52,NA,NA,11
scaffold_24233_376,15.29,21.42,NA,NA,12.52,NA,5.98,11
scaffold_170652_55,16.42,NA,19.51,20.28,NA,13.53,NA,11
scaffold_13093_5532,16.42,NA,19.51,20.28,NA,13.53,NA,11
scaffold_170652_81,16.42,NA,19.51,20.28,NA,13.53,NA,11
scaffold_24233_371,16.42,NA,19.51,20.28,12.52,NA,NA,11
scaffold_63685_933,16.42,NA,NA,20.28,NA,18.02,NA,11
scaffold_26864_4373,17.25,NA,19.51,20.28,NA,NA,NA,11
scaffold_19468_3891,19.61,21.42,NA,NA,NA,NA,NA,11
scaffold_5550_5713,19.75,22.26,NA,NA,NA,NA,NA,11
scaffold_4768_9292,19.75,22.26,NA,NA,NA,NA,NA,11
scaffold_72495_1231,20.18,NA,NA,NA,0,NA,16.59,11
scaffold_43797_884,21.18,23.69,NA,NA,NA,NA,NA,11
scaffold_47922_2048,21.51,NA,19.51,NA,NA,NA,NA,11
scaffold_1122_2182,21.88,23.69,19.66,32.39,19.11,NA,NA,11
scaffold_26628_3539,21.88,NA,19.88,NA,NA,NA,NA,11
scaffold_71024_1614,21.88,NA,19.88,NA,NA,18.02,NA,11
scaffold_101041_435,23.01,NA,19.88,33.37,19.11,NA,NA,11
scaffold_101041_449,23.01,NA,19.88,33.37,19.11,NA,NA,11
scaffold_101041_374,23.86,NA,19.88,33.37,19.11,24.02,16.59,11
scaffold_101041_395,23.86,NA,19.88,33.37,19.11,24.02,16.59,11
scaffold_101041_396,23.86,NA,19.88,33.37,19.11,24.02,16.59,11
SCF204332,23.86,NA,19.88,34.76,NA,NA,NA,11
scaffold_42430_799,23.86,NA,22.54,NA,NA,18.02,NA,11
scaffold_613_15422,24.4,NA,22.4,34.76,NA,18.02,NA,11
scaffold_113473_247,24.54,NA,22.54,NA,NA,24.02,16.59,11
scaffold_113473_310,24.54,NA,22.54,34.76,19.11,24.02,16.59,11
Pr031818821_185,26.07,NA,NA,34.76,20.89,NA,NA,11
SCF81294,26.67,29.65,NA,NA,20.89,NA,NA,11
scf3072b,26.67,29.65,22.69,35.95,21.49,NA,NA,11
scaffold_14916_2838,26.68,29.65,NA,NA,21.49,NA,NA,11
scaffold_70819_248,27.14,29.65,NA,NA,NA,NA,NA,11
scaffold_2729_8402,27.14,29.65,NA,NA,NA,NA,NA,11
scaffold_19953_2715,27.29,NA,NA,NA,22.11,NA,16.59,11
scaffold_19221_3020,27.29,NA,NA,NA,22.11,NA,NA,11
scaffold_12837_1240,27.34,NA,NA,35.95,NA,NA,NA,11
scaffold_12837_1247,27.34,NA,NA,35.95,NA,NA,NA,11
scaffold_12837_1251,27.34,NA,NA,35.95,NA,NA,NA,11
scaffold_58982_213,27.52,30.5,NA,NA,22.11,NA,16.59,11
scaffold_4803_6092,27.53,30.5,NA,NA,NA,NA,16.59,11
scaffold_4803_6119,27.99,30.5,26.67,35.95,NA,NA,NA,11
scaffold_115280_182,28.38,31.35,26.67,35.95,NA,NA,NA,11
scaffold_203346_49,28.38,31.35,26.67,35.95,NA,NA,NA,11
scaffold_28856_1997,28.67,31.35,26.67,NA,NA,NA,NA,11
scaffold_28856_2095,30.32,NA,NA,38.93,NA,NA,NA,11
scaffold_62302_570,30.4,32.21,29.23,NA,NA,NA,NA,11
scaffold_62302_619,30.4,32.21,29.23,NA,NA,NA,NA,11
scaffold_62302_620,30.4,32.21,29.23,NA,NA,NA,NA,11
scaffold_62302_445,31.23,32.21,29.23,40.72,31.1,36.19,NA,11
scaffold_62302_451,31.23,32.21,29.23,40.72,31.1,36.19,NA,11
scaffold_62302_458,31.23,32.21,29.23,40.72,31.1,36.19,NA,11
scaffold_62302_580,31.23,NA,29.23,NA,NA,36.19,NA,11
scaffold_28235_2302,31.23,NA,29.23,38.93,NA,36.19,21.06,11
scaffold_6680_3258,32.73,NA,NA,NA,NA,NA,21.06,11
scaffold_19827_3209,32.73,NA,NA,NA,NA,NA,21.06,11
scaffold_6680_3260,32.73,NA,NA,NA,NA,NA,21.06,11
scaffold_11935_885,34.37,37.34,NA,NA,NA,NA,NA,11
scaffold_8503_4247,34.37,37.34,NA,NA,NA,NA,NA,11
scaffold_11935_895,34.37,37.34,NA,NA,NA,NA,NA,11
scaffold_11935_898,34.37,37.34,NA,NA,NA,NA,NA,11
scaffold_49068_2619,34.37,37.34,NA,NA,NA,NA,21.06,11
scaffold_8503_4213,34.37,37.34,NA,NA,NA,NA,NA,11
scaffold_13211_6511,35.21,38.19,NA,NA,NA,NA,21.06,11
scaffold_42138_168,35.22,38.19,NA,NA,NA,NA,NA,11
scaffold_42138_96,35.22,38.19,NA,NA,NA,NA,NA,11
scaffold_1773_837,35.39,NA,NA,NA,31.7,NA,21.06,11
scaffold_1773_892,35.39,NA,NA,NA,31.7,NA,21.06,11
scaffold_1958_7238,36.65,NA,34.65,45.49,NA,42.19,NA,11
scaffold_14991_5981,36.88,39.88,NA,NA,31.7,NA,22.55,11
SCF199831,36.88,NA,NA,45.49,31.7,NA,NA,11
scaffold_3875_8648,36.88,NA,NA,45.49,NA,NA,NA,11
scaffold_1773_879,36.88,NA,NA,NA,31.7,NA,NA,11
SCF106182,36.88,NA,NA,NA,31.7,NA,NA,11
scaffold_13953_4014,36.88,NA,NA,NA,31.7,NA,NA,11
SCF64185,36.88,NA,NA,NA,31.7,NA,NA,11
scaffold_2044_5981,36.91,39.88,NA,NA,NA,NA,NA,11
scaffold_143020_259,36.93,40.18,34.93,45.49,NA,NA,NA,11
scaffold_1773_858,36.93,NA,34.93,45.49,NA,42.19,NA,11
scaffold_29718_621,36.93,NA,34.93,45.49,31.7,42.19,NA,11
scaffold_10836_1629,36.93,NA,34.93,45.49,NA,NA,NA,11
scaffold_42138_246,36.93,NA,34.93,45.49,NA,42.19,NA,11
scaffold_42138_74,36.93,NA,NA,45.49,NA,42.19,NA,11
scaffold_7181_4291,37.18,40.18,NA,NA,31.7,NA,NA,11
scaffold_7181_4292,37.18,40.18,NA,NA,31.7,NA,NA,11
scaffold_95332_586,37.2,40.18,NA,NA,31.7,NA,24.05,11
scaffold_32485_3398,37.2,40.18,NA,NA,31.7,NA,24.05,11
scaffold_17610_5413,37.2,NA,NA,NA,NA,NA,24.05,11
scaffold_32485_3268,37.2,NA,NA,NA,NA,NA,24.05,11
scaffold_38945_3027,37.21,40.18,34.93,45.49,32.3,42.19,25.54,11
scaffold_155461_132,37.21,40.18,NA,NA,NA,NA,NA,11
scaffold_73369_127,37.21,40.18,NA,NA,32.3,NA,24.05,11
scaffold_73369_166,37.35,NA,NA,NA,NA,42.19,NA,11
scaffold_155461_120,37.36,40.18,NA,NA,32.89,NA,24.05,11
scaffold_40899_2290,37.36,40.18,NA,NA,32.89,NA,24.05,11
SCF183590,37.5,40.18,NA,NA,32.89,NA,NA,11
scaffold_7181_4242,38.07,NA,36.07,47.87,NA,42.19,NA,11
scaffold_121627_592,38.07,NA,36.07,47.87,NA,42.19,NA,11
scaffold_13592_5230,38.07,NA,36.07,47.87,32.89,42.19,NA,11
scaffold_40899_1755,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_1795,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_1890,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_1967,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_1990,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_2018,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_2108,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_2121,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_2246,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_2293,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_40899_2356,38.07,NA,36.07,49.07,NA,42.19,NA,11
scaffold_22615_440,38.07,NA,NA,NA,32.89,NA,25.54,11
scaffold_75872_1322,38.69,NA,36.07,51.45,NA,43.69,NA,11
scaffold_4716_3230,38.69,NA,36.07,51.45,NA,43.69,NA,11
scaffold_18605_4899,38.7,NA,NA,NA,NA,NA,25.54,11
scaffold_120686_393,38.7,NA,NA,NA,NA,NA,25.54,11
scaffold_18605_4932,38.7,NA,NA,NA,NA,NA,25.54,11
scaffold_22615_462,38.7,NA,NA,NA,NA,NA,25.54,11
scaffold_22615_470,38.7,NA,NA,NA,NA,NA,25.54,11
scaffold_75872_1296,39.2,41.88,NA,NA,35.28,NA,25.54,11
scaffold_75872_1335,39.2,41.88,NA,NA,35.28,NA,25.54,11
SCF21596,39.89,41.88,38.34,51.45,35.28,NA,25.54,11
scaffold_3947_9416,40.34,NA,38.34,51.45,NA,45.18,27.03,11
scaffold_43653_1752,40.34,NA,38.34,51.45,NA,45.18,NA,11
scaffold_19915_4093,41.67,NA,NA,51.45,NA,NA,NA,11
scaffold_49289_590,42.9,45.58,NA,NA,NA,NA,NA,11
scaffold_49289_591,42.9,45.58,NA,NA,NA,NA,NA,11
scaffold_49289_592,42.9,45.58,NA,NA,NA,NA,NA,11
scaffold_49289_664,43.05,45.58,NA,NA,38.29,NA,NA,11
scaffold_49289_770,43.05,45.58,NA,NA,38.29,NA,NA,11
scaffold_5369_8651,43.47,NA,NA,NA,38.29,NA,NA,11
scaffold_66939_1710,44.64,NA,42.64,NA,NA,NA,NA,11
scaffold_109972_115,44.64,NA,42.64,54.42,NA,45.18,NA,11
scaffold_63099_1099,44.64,NA,42.64,57.4,NA,46.67,NA,11
scaffold_91186_492,44.64,NA,42.64,57.4,NA,45.18,NA,11
scaffold_91186_478,46.9,50.42,NA,NA,38.29,NA,NA,11
scaffold_33043_2724,47.62,50.42,NA,57.4,NA,48.16,NA,11
vm68798,47.62,NA,NA,57.4,NA,NA,NA,11
scaffold_16331_1770,47.74,50.42,NA,NA,NA,NA,NA,11
scaffold_16331_1181,47.74,50.42,NA,NA,NA,NA,NA,11
scaffold_16331_1732,47.74,50.42,NA,NA,NA,NA,NA,11
SCF132506,50.06,51.93,NA,59.19,NA,NA,NA,11
scaffold_7078_6962,50.06,NA,NA,57.4,45.45,49.66,40.73,11
scaffold_3740_7926,50.21,51.93,NA,59.19,45.45,52.64,NA,11
scaffold_29481_191,50.21,52.08,50.61,NA,NA,NA,NA,11
scaffold_30688_1474,50.21,NA,50.61,59.19,NA,49.66,NA,11
scaffold_20993_4449,50.21,NA,NA,59.19,NA,NA,NA,11
scaffold_20993_4576,50.21,NA,NA,59.19,NA,51.15,NA,11
scaffold_44272_1125,50.21,NA,NA,59.19,NA,51.15,NA,11
SCF57497,50.63,NA,NA,59.19,45.45,NA,NA,11
scaffold_779_12265,51.67,NA,50.61,NA,NA,NA,NA,11
scaffold_3517_5262,51.67,NA,50.61,NA,NA,NA,NA,11
scaffold_8539_6223,51.8,NA,NA,NA,46.04,NA,NA,11
scaffold_73869_697,51.8,NA,NA,NA,46.04,NA,NA,11
scaffold_21445_4206,51.94,55.46,NA,NA,46.04,NA,NA,11
scaffold_51138_759,53,55.46,NA,61.57,NA,52.64,NA,11
scaffold_183040_109,53,NA,NA,60.98,NA,NA,NA,11
SCF120937,53,NA,NA,60.98,46.64,55.62,42.29,11
scaffold_54067_2020,53,NA,NA,60.98,NA,NA,NA,11
scaffold_54067_2153,53,NA,NA,60.98,NA,55.62,NA,11
scaffold_183040_120,53,NA,NA,60.98,NA,NA,NA,11
scaffold_183040_149,53,NA,NA,60.98,NA,NA,NA,11
scaffold_54067_2030,53,NA,NA,60.98,NA,NA,NA,11
scaffold_55939_484,53.59,57.11,NA,NA,47.83,NA,NA,11
scaffold_16465_5166,53.59,NA,NA,NA,47.83,NA,42.29,11
scaffold_173777_36,53.59,NA,NA,NA,47.83,NA,42.29,11
SCF123189,53.59,55.46,NA,61.57,NA,NA,NA,11
scaffold_177069_72,53.59,55.46,NA,61.57,47.83,55.62,42.29,11
scaffold_41512_1102,53.59,55.46,NA,NA,NA,NA,42.29,11
scaffold_702_3686,53.59,55.46,NA,61.57,NA,55.62,42.29,11
scaffold_73693_498,53.59,55.46,NA,61.57,NA,NA,NA,11
scaffold_5712_6591,53.59,57.11,52.53,61.57,47.83,NA,NA,11
scaffold_68358_358,53.59,57.11,52.53,61.57,47.83,55.62,42.29,11
scaffold_7023_6005,53.59,57.11,NA,NA,NA,NA,NA,11
scaffold_231_5020,53.59,57.11,NA,61.57,NA,55.62,NA,11
scaffold_7023_6056,53.59,57.11,NA,NA,NA,NA,NA,11
scaffold_95677_941,53.59,57.11,NA,NA,NA,NA,NA,11
scaffold_163488_87,53.59,NA,52.53,NA,NA,NA,42.29,11
scaffold_1011_7304,53.59,NA,52.53,61.57,47.83,57.12,42.29,11
scaffold_128140_588,53.59,NA,52.53,NA,47.83,NA,NA,11
scaffold_150284_239,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_150284_280,53.59,NA,52.53,NA,47.83,NA,42.29,11
scaffold_16609_1649,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_16609_1650,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_16609_1665,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_1718_6270,53.59,NA,52.53,61.57,NA,55.62,NA,11
scaffold_17249_2060,53.59,NA,52.53,NA,47.83,NA,NA,11
scaffold_17249_2078,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_1826_9276,53.59,NA,52.53,NA,NA,NA,42.29,11
scaffold_1826_9997,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_1826_9999,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_207903_24,53.59,NA,52.53,NA,47.83,NA,NA,11
scaffold_207903_42,53.59,NA,52.53,NA,47.83,NA,NA,11
scaffold_2227_4249,53.59,NA,52.53,NA,47.83,NA,NA,11
scaffold_26836_3164,53.59,NA,52.53,61.57,NA,55.62,NA,11
scaffold_28218_320,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_33714_3153,53.59,NA,52.53,61.57,47.83,57.12,42.29,11
scaffold_45329_1909,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_46087_1446,53.59,NA,52.53,NA,47.83,NA,NA,11
scaffold_5498_3744,53.59,NA,52.53,NA,47.83,NA,NA,11
scaffold_5498_3873,53.59,NA,52.53,NA,47.83,NA,NA,11
scaffold_569_9959,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_57190_1793,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_63625_1817,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_64361_247,53.59,NA,52.53,NA,NA,NA,42.29,11
scaffold_76089_1420,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_76089_1435,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_8025_5127,53.59,NA,52.53,NA,47.83,NA,42.29,11
scaffold_85548_1287,53.59,NA,52.53,NA,47.83,NA,NA,11
scaffold_923_7221,53.59,NA,52.53,NA,NA,NA,NA,11
scaffold_97235_903,53.59,NA,52.53,61.57,NA,55.62,NA,11
scaffold_57682_768,53.59,NA,NA,60.98,NA,55.62,42.29,11
482_K70,53.59,NA,NA,61.57,47.83,NA,NA,11
scaffold_163488_123,53.59,NA,NA,61.57,47.83,NA,NA,11
SCF95754,53.59,NA,NA,61.57,47.83,NA,NA,11
scaffold_1004_5429,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_5498_3057,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_158626_123,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_48474_2159,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_196907_95,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_495_16764,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_9729_6598,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_26836_3084,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_179375_102,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_196907_128,53.59,NA,NA,NA,47.83,NA,NA,11
SCF136826,53.59,NA,NA,NA,47.83,NA,NA,11
SCF158255,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_193553_141,53.59,NA,NA,NA,47.83,NA,NA,11
scaffold_2919_1805,53.59,NA,NA,NA,NA,55.62,NA,11
scaffold_193553_124,53.59,NA,NA,NA,NA,55.62,42.29,11
scaffold_7855_396,53.59,NA,NA,NA,NA,55.62,NA,11
scaffold_48474_2028,53.59,NA,NA,NA,NA,55.62,NA,11
SCF66313,53.59,NA,NA,NA,NA,NA,42.29,11
scaffold_12301_5304,53.59,NA,NA,NA,NA,NA,42.29,11
scaffold_12301_5315,53.59,NA,NA,NA,NA,NA,42.29,11
scaffold_12301_5331,53.59,NA,NA,NA,NA,NA,42.29,11
scaffold_46576_1403,53.59,NA,NA,NA,NA,NA,42.29,11
scaffold_6112_6660,53.59,NA,NA,NA,NA,NA,42.29,11
scaffold_98506_975,53.59,NA,NA,NA,NA,NA,42.29,11
1trimcontig444344,54.19,NA,NA,63.36,47.83,NA,NA,11
308539_K70,54.19,NA,NA,63.36,47.83,NA,NA,11
scaffold_49216_1283,54.78,NA,52.53,63.36,NA,57.12,NA,11
scaffold_44881_490,55.97,59.09,NA,63.95,NA,58.61,NA,11
scaffold_120192_162,55.97,59.09,NA,63.95,NA,58.61,NA,11
scaffold_120192_179,55.97,59.09,NA,63.95,NA,58.61,NA,11
scaffold_120192_195,55.97,59.09,NA,63.95,NA,58.61,NA,11
scaffold_132698_254,55.97,59.09,NA,63.95,NA,58.61,NA,11
scaffold_59697_1170,55.97,59.09,NA,63.95,NA,58.61,NA,11
scaffold_80880_198,56.58,61.65,NA,63.95,NA,58.61,NA,11
scaffold_117882_187,56.58,NA,NA,NA,NA,58.61,NA,11
scaffold_41327_1994,57.19,61.65,52.82,NA,NA,NA,NA,11
scaffold_15623_4581,57.19,61.65,NA,64.55,52,NA,NA,11
scaffold_41327_2015,57.19,61.65,52.82,NA,NA,NA,NA,11
scaffold_47109_461,57.19,61.65,NA,64.55,52,NA,NA,11
scaffold_112006_715,57.47,61.65,NA,64.55,52,60.1,NA,11
scaffold_1316_996,57.63,61.65,NA,NA,NA,NA,NA,11
scaffold_64205_1675,57.76,61.65,58.52,65.74,52,60.1,NA,11
scaffold_64205_1765,57.76,61.65,58.52,66.33,52,60.1,NA,11
scaffold_15089_3672,57.76,61.65,NA,64.55,52,61.6,42.29,11
scaffold_15089_3677,57.76,61.65,NA,64.55,52,61.6,42.29,11
scaffold_59709_425,57.76,61.94,58.52,65.74,52,60.1,NA,11
scaffold_59709_467,57.76,62.22,58.52,65.74,52,60.1,NA,11
scaffold_1316_7461,57.76,62.51,58.52,66.33,55.58,60.1,NA,11
scaffold_1316_953,57.76,62.51,58.52,NA,NA,60.1,NA,11
scaffold_1316_964,57.76,62.51,58.52,NA,NA,60.1,NA,11
scaffold_6464_1047,57.76,NA,60.22,65.74,52,60.1,NA,11
scaffold_64205_1772,57.76,NA,NA,65.74,52,60.1,NA,11
SCF161998,57.76,NA,NA,66.33,NA,60.1,NA,11
scaffold_1316_7373,57.76,NA,NA,NA,NA,60.1,NA,11
scaffold_60555_904,57.76,NA,NA,NA,NA,60.1,NA,11
scaffold_180807_155,58.35,NA,NA,66.33,NA,NA,NA,11
scaffold_1316_7468,58.49,62.51,59.37,66.33,55.58,60.1,NA,11
scaffold_68927_461,58.49,62.51,NA,66.33,55.58,NA,NA,11
scaffold_1316_7389,58.57,63.64,59.37,NA,NA,60.1,NA,11
scaffold_253_10157,59.18,63.64,NA,67.02,56.18,NA,NA,11
scaffold_16279_3838,59.46,67.06,61.07,66.33,NA,60.1,NA,11
scaffold_50450_1430,59.46,67.06,61.07,66.33,NA,60.1,NA,11
scaffold_60555_795,59.46,NA,60.22,NA,NA,NA,NA,11
scaffold_21267_4072,59.46,NA,60.22,NA,NA,NA,NA,11
scaffold_253_10146,59.46,NA,60.22,67.02,56.18,NA,NA,11
scaffold_6464_1051,59.46,NA,60.22,NA,NA,NA,NA,11
scaffold_7424_3241,59.47,NA,NA,NA,NA,64.59,42.29,11
